0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
49239,45217,43227,47273,51726,49308,45071,45354,51619,47076,41744,47174,49422,47355,45065,49264,45060,47141,41747,49208,47075,47118,47266,45058,47088,45287,47334,54673,49476,51610,49449,38237,49219,47166,45064,43394,41625,49238,49338,47121,47111,43408,49418,45174,43269,47169,47301,54205,47131,40011,47227
47466,37121,43752,45497,47683,35650,49589,54734,47199,40380,52464,55101,47622,41804,25386,35553,38452,54663,26740,54522,21782,30126,32034,35550,31202,19973,18957,49592,33079,23448,38766,45327,40364,26816,21137,37181,54925,54377,21138,16584,40558,52293,33080,54206,49469,56894,57572,10894,55117,43911,57335
49240,49318,49264,54137,47166,47121,54124,49219,49460,41560,49354,47195,45055,43292,47132,45063,47131,47301,47194,47324,47273,43394,49418,41589,54128,47088,45092,49352,54133,45143,43445,45354,45084,47076,49308,49239,49283,47064,43275,49383,43408,49338,45112,47145,49449,45155,49374,41636,43260,47130,49481
47468,45180,45251,49510,45280,45446,49317,51660,49335,47067,43347,41716,43599,45516,49357,41863,54296,40398,47178,52746,47563,47343,50138,43342,45547,38587,45444,47197,43412,43371,45164,41572,47059,54337,45450,41605,38291,52104,49601,47515,45229,41699,45195,38578,45236,41831,47520,45506,41657,41712,36317
49243,49416,45522,51649,43664,49636,45169,43487,47205,45516,49918,43404,47247,45126,47120,47246,51832,49661,51866,45179,47150,47168,55160,49388,47178,45145,56654,41623,41911,43650,49396,45282,50138,52104,47235,51654,57324,49522,47122,51670,59057,45164,47332,49662,51641,49321,52051,49647,41916,47153,49469
49245,47164,49268,47263,47070,45240,43475,51746,49499,47112,43258,39971,49608,45319,45127,47140,51914,47128,45081,52283,47296,45166,54336,36717,49445,49309,45128,54131,39836,49675,43285,38200,51913,54154,41681,43431,52368,43290,38404,41734,49708,47329,39897,51776,54831,43230,55185,45285,49264,56921,43437
47475,45202,47428,47038,47526,51839,52078,43259,52164,49732,47332,40179,49545,49469,47397,49310,47515,47427,43278,58991,43422,49496,52051,57329,39941,47375,43389,49321,43310,54252,52036,51747,49265,47604,47073,45120,38364,39986,57691,43675,56963,54204,47282,51612,38313,57033,45522,47439,39851,54377,45474
49246,49318,47111,43269,49374,43292,49239,45055,49219,43394,51750,49352,47273,45083,47174,47064,49207,41636,47141,51807,38315,47234,54636,39843,49264,47301,45060,49240,56824,49379,45354,49238,47166,51712,52035,47041,41589,41602,47334,49208,47169,49418,39892,49209,47076,47058,49285,51619,49476,47034,47121
49248,41673,47205,47120,51828,39992,43459,43313,47322,49371,47150,43337,45188,45199,49284,35296,47130,49252,45247,47477,49289,41864,47084,38350,38340,45056,47105,49262,38688,49239,36784,51865,47345,49225,43619,43283,45174,36906,51716,43463,49549,37033,38500,47142,38188,47032,43380,45146,43585,43255,43224
47477,49483,47120,49446,45088,49262,49416,41914,49289,43229,47205,43353,41789,45209,41864,49476,47122,43323,47094,47448,41702,49607,45163,43650,49626,47300,47346,43608,49280,49307,45195,43299,49238,47091,45376,45506,47247,47097,47318,45199,47138,47359,49469,45146,38533,49669,47150,47142,45356,43380,45287
49252,51626,43312,54126,49284,45053,51627,47098,49349,47301,43286,43260,41573,49298,54127,47105,38234,51617,56615,56616,45057,45160,54125,51625,43490,56614,49338,47121,47322,47323,49473,47130,49497,43479,56617,45335,43326,49218,45143,51610,40078,45192,39857,45056,51855,55125,45285,56648,56613,51614,43308
47487,49412,49612,47526,47515,49265,49816,47448,49661,43389,49522,40120,41638,45209,45474,52164,54612,45506,43405,54578,39941,43404,49321,52165,47153,52076,54617,40091,43422,52226,43650,38461,49398,47246,47282,43376,56639,49396,52036,57033,47046,45358,47235,51194,49388,47227,45212,45498,40143,43343,52007
49253,49558,49219,47132,47166,47121,49285,49240,47088,47130,49264,47131,49338,49294,47266,49374,47324,51618,47062,54137,49283,55145,49481,54138,49418,43326,49284,45069,47145,49209,47375,47301,45358,49280,54497,41584,47285,49646,54133,43394,45289,49271,47322,47227,45117,45155,45192,49239,54128,54641,47117
49257,43461,52448,43318,47359,54466,15676,54502,49618,45329,60126,47296,43475,47128,45166,51865,49218,56631,59937,45237,47140,49245,49708,49445,59328,47142,57491,58986,59234,49670,32302,47366,51767,54135,45115,36906,51696,47068,52631,51866,49289,59285,59142,47477,49434,45128,23294,47329,43312,51641,57545
47499,49462,40194,49271,49504,49350,47088,45155,47132,51618,56669,47137,51902,43273,45203,49466,47166,47604,43424,49283,39994,45117,38471,47293,51754,49219,43255,45069,51776,47195,41765,43394,43361,49338,49225,39963,40113,47375,38241,45354,47138,38504,51636,49239,40257,45122,54124,41557,41666,45071,45084
49262,47091,45199,38375,35465,51718,49476,49446,43340,35368,52098,47477,49238,41960,49483,49208,45376,45146,52035,41790,54641,38504,35228,54132,54669,33980,45216,47355,47448,45071,41744,47431,45287,49239,35390,45356,41738,49225,52232,45354,45174,45163,41692,41747,41745,41548,36856,39848,52479,34082,43491
49263,43606,45203,41880,41899,41791,49473,45209,38456,47375,47526,41630,52036,43374,49398,41805,52164,47172,54623,49469,45243,49338,56646,54365,38627,52479,45069,49496,47232,47227,45095,52230,47130,47142,49298,45192,51687,54204,54578,32145,51610,43310,43283,51617,49466,52022,34140,47083,41671,49252,49284
49264,45143,47121,47301,47166,47098,54137,54128,51626,49252,49209,49418,51614,43260,49318,43312,51627,49284,36733,43394,38254,41573,43292,49219,45112,39854,54133,47194,54126,49239,43286,47111,43275,41589,47322,49549,51621,49374,41620,49646,49338,45354,47130,43269,49294,47118,51744,56616,47088,47323,51615
49265,43315,49412,47526,47246,51843,47515,43675,54578,47332,49661,49612,45506,45243,43389,49469,49321,47292,49310,55012,47180,49522,52036,41638,47475,43422,51839,47397,45202,47269,54230,45279,47487,47318,43410,45212,45522,47448,47227,47153,47282,43371,52164,49496,45474,51747,45209,50138,49357,49521,47113
47506,45239,52088,41873,47037,47160,47230,43868,47083,49732,55019,54303,49394,47060,49371,54458,41693,39915,43540,45070,51624,40113,54588,52076,45210,49603,39980,39872,47124,45095,54501,51905,43586,54204,34191,52327,36950,41653,52078,50184,41543,49456,54950,57433,47148,36905,41723,38320,37193,35290,56620
49268,43258,49245,47070,47164,47263,45240,45127,47112,45144,52283,49675,51746,51913,49608,47140,56838,43300,45081,55185,39897,35397,54131,38378,54447,51914,47128,43290,43431,54154,35255,49309,51888,49499,54959,43285,41545,56921,49708,49291,47183,41536,54336,56660,39971,39868,43320,43230,45319,54831,47062
49269,47226,50332,45154,49427,45247,40232,45562,47150,49385,43543,51792,49459,47534,43552,47555,47120,45146,51804,49452,49303,47209,45469,45498,49500,45136,54608,49347,43664,45106,45126,45424,49377,51654,41685,41678,49358,49289,43338,43491,47054,49483,54449,47032,38188,39933,45072,43313,49236,54189,49446
49271,49283,47132,47088,43408,49462,55145,45155,49466,51618,51902,49418,51776,47293,49209,47166,45117,47118,47131,56669,47195,49298,39994,45192,49219,43220,47121,47098,43246,49338,54128,51621,49264,49284,49294,43235,38187,49549,49646,45354,47499,47224,45112,43394,51636,47301,49239,45269,51744,51626,45084
49273,41695,49291,41531,43243,54152,45072,39916,51635,39888,47191,45083,47107,43322,45106,43423,54577,47048,43223,39803,41599,38239,43215,49346,47144,47054,41597,51690,38235,39814,54185,41525,49459,54499,49236,45188,39840,41656,51792,51828,38171,49280,43271,45130,31778,35259,38316,43328,41544,45324,45356
47515,49412,47526,47428,45506,43389,52036,47246,47227,49496,49522,45209,49265,43422,54578,45474,43675,52164,47332,49661,47046,47292,51839,39941,47604,43410,45212,47475,45279,49310,45202,49732,49469,43374,43371,43310,49321,52022,49398,49366,43405,47375,52076,49333,45243,55012,47345,54204,52225,51687,52069
49280,49307,54300,49674,47097,47191,49607,45087,43299,45137,41634,51911,51757,47366,47107,41558,49379,43279,49297,52630,47110,51866,45188,38385,38301,47144,54499,41673,43272,41732,51865,52213,54185,41593,54365,51828,51614,47094,47194,38287,43313,43291,43322,54550,51627,45094,59012,39829,43380,45161,38361
47520,49335,13715,12122,51660,13722,45202,45446,45213,47475,47343,45516,49469,45444,45145,52051,43389,39941,41572,47397,38268,45411,45309,15690,39851,35713,49522,43650,45180,52041,51194,43599,43259,49321,32936,49433,47526,43278,37132,49310,45251,38291,52036,45280,43283,45120,47332,35223,47038,43606,43405
47522,49650,51810,52128,39853,51772,43247,45220,52430,54794,45547,49372,54290,43465,49647,42035,47318,51638,38355,51718,37310,47398,39977,43601,49510,37216,45288,49407,47226,45204,47204,45282,40001,47359,41794,38431,35480,49648,41718,36701,47336,43463,43619,47091,45247,41810,8758,47319,52157,35472,33355
49283,49418,47132,49271,43408,47088,47131,47118,49209,47098,49298,45117,49338,45192,51618,51626,49308,49466,47166,43220,49549,47121,55145,51627,49284,45155,43246,47130,43235,45056,47322,47301,45112,49473,43326,49294,47224,43260,49252,51776,47293,51614,41573,47195,43275,41625,49264,41526,51617,49646,49349
49284,43286,49252,51626,49349,45053,49298,47098,47105,51627,43312,54126,43260,47301,51617,45057,38234,41573,45160,54127,54128,51625,49338,47322,45192,45335,39857,47323,43326,54125,43490,47166,49497,43479,43308,47121,41754,40078,56615,51855,45056,45143,47130,43246,49473,56648,43220,51623,41562,39854,49309
49285,47130,47121,49338,47166,51614,47301,47132,49252,51626,51627,43326,47131,43287,45069,49284,49264,47098,49219,45203,43260,54137,47088,56649,45117,47105,43312,51610,54135,43490,49473,45084,47375,54204,49298,43394,54126,43286,47111,49418,43218,51618,43606,38173,45143,54127,47323,45192,47322,49318,41616
47526,52164,47515,49412,47428,49732,49398,43675,49661,45506,43389,54578,47475,52036,49265,57033,56963,52078,52412,52076,45474,47246,49469,51747,45279,52327,49496,41791,51839,47332,47292,39941,49263,54204,45280,49545,45209,47448,49366,47375,47038,45243,43422,47487,45202,47604,43310,47046,41638,49321,54402
47527,43543,47150,45562,40272,51689,41685,47073,41911,47290,49358,51673,47120,47122,43422,47235,47255,47348,49398,43404,47428,41566,39839,47282,49636,45522,54608,54707,41586,49347,43405,54252,49314,49396,49616,49427,54418,47226,51678,54298,47439,51754,43552,45469,45211,51670,54297,45474,43460,49658,49522
49289,47534,47120,49483,45506,47318,47359,49372,45286,47266,47345,45126,43380,47346,49662,45287,43313,45242,47209,43459,49476,52232,51673,54365,47246,47150,49307,40019,43365,52062,51865,54397,47122,47227,47232,49496,47285,52036,56654,47248,49314,52069,54138,52575,45311,45154,49576,55178,49310,43276,54608
49291,43243,49273,47192,41619,51690,47107,49675,47144,49207,47191,45083,51888,52630,43328,43423,43290,47326,45106,45072,54478,45094,51757,41695,45277,39916,39888,49459,36842,49280,43322,43223,51927,47313,57595,54152,41656,47048,54577,45194,51635,52062,41552,43491,38440,51788,51828,49209,41556,41525,47054
47534,49289,47120,47150,47209,45154,49483,47346,49576,43313,45211,49303,54298,45286,49662,51673,45562,54449,43491,54608,49616,47247,49459,41685,43276,47226,43380,49372,45126,52062,49500,52069,45358,47359,54397,56654,45136,47057,51638,41673,39903,55012,45188,40019,47318,52225,54925,51792,47122,49314,47345
49294,45128,47329,49418,49549,47301,49646,51730,47140,49209,47322,45240,47128,43275,49309,43260,41617,47323,41547,47118,51614,54130,49264,51886,47098,45319,51627,51626,49460,41756,47070,54670,49252,54127,49283,47166,49284,56658,54128,45056,45285,45112,45143,45335,47293,41772,45113,49497,41573,43408,47121
49297,51911,49280,47191,45137,47110,49607,49674,51757,43299,47194,47097,49307,47366,51927,45151,45111,43231,41634,47300,47157,49563,52630,43279,45087,47145,47346,47118,49207,49219,45161,49379,49264,51690,47166,51865,49239,45112,41558,43394,49675,47032,52097,45094,49418,49352,47132,47121,47144,47094,47273
49298,49349,49284,51855,45192,49237,45057,51612,45053,49252,47088,51623,47224,43246,51617,54125,45355,49473,43286,47105,39921,38234,51625,43220,45160,47333,49544,49333,39857,54826,51626,41618,49497,51627,49338,41535,43326,49496,45335,47098,40075,54127,54126,56648,43490,49466,39851,39847,56615,43312,40078
47544,49662,45547,41909,41718,45229,45232,51641,40120,49335,47563,49709,49433,45368,41605,45506,49661,41787,47113,47292,49521,49361,56746,41638,49289,55160,43402,47318,47246,45516,45282,54932,43252,49616,47150,49434,43601,38227,45236,40278,51970,47153,41831,38508,41814,42035,49483,49265,43564,49366,45474
51610,43490,51627,45354,51626,35293,49252,51916,59429,51617,45160,49284,54126,47098,51984,49298,49473,47105,51614,43312,47088,51750,49338,43286,51625,45192,47301,54135,45058,51865,49308,54127,49349,43246,51855,47130,41573,47121,45053,43479,43326,56617,43269,43260,52036,52302,52479,45112,47224,41717,45057
49303,45211,47209,49576,47150,45188,54189,49385,49209,47322,45286,45056,51792,47534,43322,43313,45072,32875,41673,49500,49549,51673,43329,47118,47329,52062,47104,47191,40056,52069,49333,49459,49294,49544,47319,49418,43380,47285,51886,51788,54608,39888,49616,51689,47032,41754,49307,45289,45358,47054,39903
47555,43338,49269,49504,43645,47137,49347,47604,49466,51754,49350,45424,49396,45126,49321,47499,47088,36894,43552,40257,37132,56796,45154,40232,51654,47506,54845,47046,40216,45069,43235,47282,47445,43608,36718,49658,41700,47032,51839,43408,49469,39958,55019,47209,43246,58991,47526,49271,56990,51612,32936
49307,45087,49280,47097,47191,43299,45137,41634,49674,51617,49473,51627,51865,54365,49252,49607,47142,49338,38301,41673,54125,39879,49284,49218,45285,51626,45188,45192,47098,47118,54126,36790,41562,47333,43313,49349,49298,47366,39996,43272,45160,38307,45053,41558,47194,47130,43286,38287,43380,47301,43312
49308,45354,49473,54673,45071,49481,49239,47088,51610,36707,47174,45058,43236,59368,47355,41717,38237,56646,43490,41526,40011,51617,49449,43220,47131,49252,47273,49298,47118,45192,49338,51984,45287,49466,47132,51626,51627,47195,52036,47266,47121,43246,54490,35441,47105,49283,43227,51750,49418,49284,43408
49309,41559,49497,45128,45285,47329,47140,41617,49284,41756,49218,54206,49252,47128,43285,38249,41734,51627,51626,49349,51881,55117,51617,47098,49298,47323,45053,45335,47301,43286,45319,41754,47322,54126,47105,54127,36687,43308,43312,49646,54327,41603,45240,43479,39873,47070,43260,39907,49338,45056,40078
49310,49496,49228,47347,49333,49332,47333,45120,51612,52022,47303,51687,43310,49314,45355,41735,47285,52225,52575,51623,47224,52036,49237,51839,54826,51855,47345,43276,47227,45286,39851,49544,41670,39847,45242,45192,41535,38184,49298,45289,47332,49349,57319,41785,45057,36889,57001,57178,54365,56647,52069
49314,49310,47057,47285,47347,49228,49496,49332,49333,47303,52225,43276,47332,47345,45120,47178,47246,52069,55012,45286,47224,45242,45211,41670,41735,52575,47255,51612,43310,49576,47333,45212,45289,47227,43372,47266,47235,43384,45506,43380,57324,45355,51839,49544,43365,43459,52036,54925,52022,41755,40019
49317,49601,51660,45309,54296,52311,52746,47059,45180,45444,41699,47468,45280,45250,38587,47197,52225,54459,47563,47153,49314,40135,45368,47343,49496,52104,49433,47375,41657,57185,35414,43698,45212,49369,47285,45251,43599,33252,51839,49335,55178,41763,52164,54230,51612,47303,51769,49310,59234,49388,49447
49318,43292,39892,57020,47064,49264,49374,49219,49460,49246,45102,54447,47111,47166,51807,47121,49240,45092,49352,54137,45217,39927,43394,49209,47273,43288,41560,49418,41620,49285,51744,51621,51611,54124,54128,45055,43239,51619,36768,51628,45143,47301,47076,43275,51614,45076,54198,51750,49239,47132,49686
47563,49335,49709,43347,47126,45516,51970,45250,51660,45368,45180,47153,56621,49447,47343,45522,49433,49510,50138,47246,45164,51641,47318,54926,45280,55160,43281,49601,47544,49265,47067,43650,52104,41718,38291,47332,43402,45202,45430,36827,45251,43384,47113,43404,47197,49647,41712,47292,57327,47180,52041
49321,49469,51839,47282,47269,47332,47515,41911,49265,47397,47526,47475,52051,43650,54433,49396,45202,45522,47065,52164,56894,54148,43405,49496,49310,49522,47246,52078,39941,51641,43422,49545,47428,45126,54230,45243,54365,45145,47375,56650,41864,47038,45120,57327,54204,47142,51673,49398,47073,49412,45506
49332,49333,47333,51612,49544,45355,49496,47347,49310,49228,49237,51855,47303,51623,52022,47227,41618,41535,39847,45057,52575,54826,52225,43533,47285,47224,51687,41670,43310,41735,35421,49298,51881,49349,52036,45286,45242,49314,52069,41755,35399,57319,38205,45212,48685,56647,49576,54125,39851,39873,57001
49333,47333,49496,51612,49237,45355,49544,41535,47227,49332,51855,49228,47347,45057,47303,47224,49310,51623,49298,41618,45242,52022,41735,39847,41670,49349,45286,43492,52575,43310,35421,47285,54826,52225,45192,52036,51687,43220,35399,43246,47266,54125,38382,39921,41755,51881,39851,45289,51617,45160,43533
49335,51660,43347,45516,45368,45280,51970,56621,47563,50138,47197,49522,54459,47153,47520,38291,47246,43452,51641,45180,45164,45251,54479,47126,52041,41605,45259,51747,47332,33372,49433,57327,47526,47235,54926,51769,54297,45202,45444,45145,47292,49661,52104,45250,49647,41863,43650,59234,41638,38506,47318
49338,43326,56941,49284,49252,49298,51627,51626,45192,47088,47131,49349,47105,43286,47132,47098,47130,49481,47322,47121,47224,45117,47301,51614,43312,43490,45053,54126,45335,51617,51610,43287,51855,47323,47375,43246,49473,45160,51625,45056,45057,51623,47266,49418,43260,51612,45069,47166,54125,43220,41573
49346,54300,43291,49379,47192,54577,49607,45356,49280,49273,47110,51690,47107,54185,43243,49207,49236,47053,51888,49675,45194,45083,45094,47191,51911,47048,41619,45119,56817,41732,43328,49297,43322,49563,47326,49307,54499,45277,51927,43237,47157,49264,40003,41656,43223,43279,51757,41556,45137,49291,43434
49347,43338,47604,49466,40257,51612,47347,54397,43645,45269,47428,47227,43246,47088,47209,49350,49504,49271,36894,49333,45212,49560,40216,49496,47346,47375,45192,43220,51839,56742,54143,35382,40113,43389,37132,54204,43408,45289,52022,47285,47224,45498,51902,49310,54826,52069,49544,49298,51673,47150,51618
49348,47124,54498,41873,47230,43868,47506,47160,45239,40022,47037,54501,39915,54458,41693,51624,54588,52088,47083,41833,45198,47060,43334,49456,47131,32440,47075,41543,36877,47275,56664,56620,39917,41731,38393,54303,54177,41578,34172,54204,49338,49394,49308,49280,52098,51905,47273,49418,47111,45095,41723
49349,45053,49298,56615,54125,49284,49252,45057,51625,38234,51855,51617,51627,51626,54127,51623,54126,49237,43286,49497,45355,39857,47105,47098,43312,56614,51881,45192,51612,41618,39873,45160,45335,55125,47333,49473,41559,47224,56648,43308,49544,54206,49218,49333,45056,34044,41754,56616,38257,39996,41562
49350,47604,49462,49466,39963,49504,47137,49347,37132,47088,54800,57194,40113,45069,47499,56742,49271,47506,43338,54204,47375,52327,51747,58991,45424,47060,43645,36718,47132,40216,52076,41524,52136,47445,56620,45117,56626,49412,39802,54588,45126,45195,52164,43287,49298,47428,41700,45203,56754,49473,55145
49352,45055,41636,47064,47036,47273,47169,49318,47111,47052,56824,45217,47334,47076,47174,49374,47041,43236,47166,47141,51750,38408,51619,49239,54988,34102,51621,49240,49246,39843,43269,39927,45063,49207,43292,49675,43288,54636,43216,45102,49264,36797,47195,43394,47145,41717,49354,51904,51807,43218,49460
49354,45092,47064,49460,49240,41560,47324,49264,47036,47042,49374,43344,54198,43445,49318,51619,47273,47062,49352,47052,54447,49219,47111,49308,49285,47334,47174,45055,47076,52368,43217,43394,41620,51904,47166,41636,45074,56820,54124,47121,45084,43292,51888,47301,47041,45143,45107,47195,49686,54497,41584
49357,43371,49412,49661,43412,43340,47046,49265,49522,49641,47515,43375,45474,39848,41738,45342,47345,47526,41654,52036,45287,41538,45311,43361,49612,47266,47246,49647,52302,45506,54578,45176,45242,43315,47318,43459,47178,43426,49545,57052,43224,36887,59654,52575,54259,47332,45204,45202,54612,52434,47355
49358,45247,43543,41852,47226,41685,49452,47150,49289,47120,45154,47346,47269,45088,50332,49416,47084,49483,47431,47122,51673,47534,45136,49269,45169,45126,47527,47168,51804,43471,49476,49446,47477,43718,47234,43252,43491,47246,40058,49265,54449,54143,51654,39839,45211,45195,49662,47205,45498,49626,41916
49361,41825,45164,51660,47318,49265,39844,47343,47185,54398,47246,15670,45516,49661,38508,47332,57442,31465,54459,49522,49447,51194,49433,45547,45202,49388,54148,47544,47153,50138,43402,47292,41787,54418,54617,49335,41550,43371,40047,47178,49918,54297,56746,52104,49816,45280,49396,54290,43452,41874,38227
49366,47526,47515,49412,47448,43675,45279,47228,49398,52164,52412,49265,51747,49661,49422,52136,52327,47428,51843,45209,45506,49816,47084,57033,47282,47292,43564,47172,47475,49225,38389,49469,47046,52076,54578,47604,56756,45203,41765,51753,41638,52036,49371,54402,47375,43389,40158,45122,47246,51754,45498
49368,52023,45131,54418,47178,38300,39894,41697,35340,43276,45154,47336,43410,47534,36946,49289,34206,49616,54925,47057,49669,51638,47209,49265,49576,47397,43259,51860,47150,47359,45120,47346,49228,43384,49314,47226,54397,52157,52062,49560,45286,54279,43314,49372,45522,43343,47318,47247,49310,41538,43313
49369,43383,49388,49521,52007,51696,47113,47321,52226,56905,54932,54398,47180,43372,54419,40159,51194,41897,45302,51860,45451,54417,43453,43277,41746,21804,56945,45229,38591,49560,54377,41718,8482,59373,54617,38508,49660,57691,47397,32145,34093,32124,45213,47332,49433,47246,22398,45202,40179,41787,45212
49371,43868,40337,47506,50184,40119,54303,49732,49603,47083,51753,49398,51754,49394,51905,38614,37193,43537,52327,41653,55019,40113,45239,45210,43540,39872,35278,45367,34191,52412,47526,47160,52078,52088,54588,47148,47037,32187,49469,47060,52076,41791,54623,38351,41964,35600,41865,36950,41873,39915,36704
49372,43619,47359,51772,49289,43601,51716,47204,47318,47534,49483,47398,39922,47319,49476,52232,51792,52062,43491,49662,49576,51718,47091,49452,45358,54169,47209,49650,47247,43512,43329,51638,47522,52719,43463,49217,45154,47120,49669,47346,51893,49294,41909,54207,47266,52430,51865,49647,45146,52302,40064
51611,51744,45084,49460,51776,49209,45155,47062,54149,47293,51621,54198,51615,47042,43239,49318,49283,47088,47183,51904,49418,47132,54129,43288,38187,47195,49219,47301,41536,43292,47130,49686,56958,54133,45102,49264,47121,47166,51626,47117,54134,57078,41666,47064,49377,54128,45113,51618,54124,41589,51628
49374,54447,49318,49264,47064,43292,43288,54137,49352,49246,51628,49219,47273,54133,54124,49354,51621,57020,45055,54497,54128,41620,45144,45102,47121,47062,47111,49240,51611,47157,51807,41589,51888,43394,39892,49285,49675,47042,56824,47183,49418,45240,39927,52283,36754,54198,49253,47166,49686,45132,47145
49377,49209,49418,51744,47293,47080,49549,51886,43408,51615,47322,54129,51776,49271,49264,51902,49294,55145,47118,54531,51636,51611,51792,43239,49283,49239,54149,49303,45143,45424,47301,47140,45056,47121,51627,41536,54406,47088,38187,49646,51614,49280,47131,47132,45084,49219,45112,43394,47166,54133,54128
49379,49207,51757,47107,47053,49307,47191,49280,51690,49607,49674,49346,45194,45277,51927,54185,47192,45137,52630,45080,43328,43299,47110,54499,45083,45087,47174,47144,41732,51911,41634,41552,55123,49297,47194,43237,43279,49246,43291,45161,47072,47326,45151,51712,49273,49236,41558,51635,47313,43434,54550
49383,47194,41660,49240,47268,51687,47132,34008,45203,49646,47084,45137,52022,45243,47333,49466,45192,49219,45176,41562,43248,43408,47323,47131,45355,49283,49496,45117,51617,49481,45057,45269,51916,47166,47375,47346,49284,49473,51623,47088,36756,51612,49333,51627,43606,38376,47034,56669,49349,36820,47121
49385,49303,47054,51689,51788,49500,45072,41633,51792,49459,49472,41544,45106,54189,47226,45469,51635,47150,41553,49269,41570,49209,54152,45562,43215,50332,39933,41533,49236,41599,43543,41695,30752,51744,51828,43314,35501,43322,45188,43223,45316,36943,47534,43462,49377,41771,49273,39926,47209,49427,49418
49388,51696,43277,47113,45229,47321,49636,52007,49433,45302,54398,43404,47180,49369,54417,47235,47246,47332,45516,52226,49661,43372,47178,51194,45522,57327,55160,41897,51832,57691,56945,49660,43422,55012,51649,41746,47255,39959,49918,41787,52051,54617,41916,54419,51860,40120,43453,49816,56905,49521,47515
47604,49466,40113,54204,49504,49732,37132,40216,47375,47428,49496,51612,47227,52327,39851,49347,43246,58991,40257,32936,54826,47515,49333,56647,45192,43338,52076,45095,56620,52164,49469,51839,49298,47046,52078,47526,47347,52036,36894,45069,52022,47224,59420,43389,47137,47038,49310,51687,56742,49396,47088
49394,43540,47506,45239,47230,49603,43868,47083,41873,52088,47148,55019,47037,49371,45210,51624,51754,47060,40137,54303,47160,57433,50184,52327,40113,54458,51905,43586,45070,49732,54501,36950,41653,39980,54950,39915,33214,43537,34191,43424,54588,52078,49398,47124,54204,51753,36704,57388,39872,40337,32061
49396,45126,49321,47604,47235,47150,52327,43652,47038,56865,43664,43650,49732,43645,51843,49469,43389,47246,51839,47332,37132,51641,52051,47475,49661,41911,45506,41916,47515,36854,45522,51673,55012,55160,45154,41586,43405,47046,40120,45179,52069,54230,49314,56656,54204,45195,47526,47397,47428,58037,49398
49398,43868,47526,52164,52076,49732,43675,49412,52327,49263,52412,54204,47515,51747,49371,51754,54588,47428,52078,49661,47375,49469,47448,43389,45279,47227,52036,54623,45506,49265,54303,45069,43606,47083,49366,47506,54365,47046,47604,51753,47475,40337,43283,45280,47282,43353,54578,45209,41791,40119,49496
49404,47046,49528,52098,49476,47075,49438,49422,52076,43227,51792,51772,43424,54671,47431,49239,43586,45100,41781,40216,47058,35504,41747,54141,49347,43340,47506,45216,45498,54669,40152,40157,36911,38504,51902,49616,49669,49614,45532,41538,54371,41702,43343,45358,47273,47043,59003,43224,49504,49427,57809
49407,47318,49483,41916,49612,49662,41623,49616,49289,40272,51832,51673,51638,49388,45180,52128,47359,49314,47235,47303,47246,45522,47178,47120,47114,47247,49372,45154,49647,40001,45195,54419,40062,47534,43467,47515,52225,49669,47057,37026,38405,43405,47180,52069,45211,47285,49434,45282,43329,49650,51671
49412,47515,47526,49661,45209,45506,49265,45279,45474,45176,49522,54578,49357,49398,47228,52036,49612,43374,47487,43675,47227,41671,47046,45287,49496,52146,51915,49366,47448,47246,47345,52076,57104,45243,43224,52035,41638,54365,51747,47266,43412,49641,49466,47292,45342,49481,39941,47355,41758,49476,51925
49416,49243,47120,47247,43323,47246,49446,47205,41916,45088,49662,43650,49661,45126,43487,47477,43252,47122,43664,47150,49483,49321,47318,47178,54230,50138,49469,45179,49522,51804,49412,47336,45154,47153,47345,49388,49265,47515,51866,41623,51832,55160,56654,45506,49396,49289,41914,43272,49918,45247,43404
49418,51615,49209,49549,47322,51614,51744,47131,45056,47293,47301,49283,43408,47118,49338,51886,47088,47132,51626,49264,51627,45112,43260,49646,49284,47098,49252,47130,47121,49294,45143,43394,43312,49298,43326,49349,51617,47166,49377,47323,41573,43286,45335,55145,49308,47105,49271,45053,49497,43275,49309
49422,51726,49239,49238,47069,49438,49308,54132,47273,49208,47075,45122,47041,45071,39813,47036,47334,47431,49366,49412,49476,43227,45390,54988,47058,45354,52098,49398,43236,47228,47174,47094,43377,47448,47084,41594,47046,47043,35504,43224,47211,45176,41532,51619,45107,41833,52076,45064,47141,47034,45216
49427,45562,49269,47150,47226,49459,43543,47534,54269,47168,51654,49500,41685,49385,51689,47120,43718,50332,51804,45169,54189,43491,45469,41812,49243,39992,47205,49236,45247,49416,43313,41673,49404,51635,49483,49446,45072,45106,43664,47051,43322,45136,54207,49273,45188,45282,41695,43223,45146,40232,47336
49433,51194,56945,49388,47332,47321,47246,45522,22376,45202,54398,41746,49636,51696,45302,47515,57327,41787,45516,39959,43259,49661,41874,41897,43389,45145,54377,43422,45444,47526,47113,43453,49521,47178,45280,34093,49447,54617,49335,40179,43372,47255,58037,47057,43404,52226,49660,47038,43405,49314,45430
